word,score
more cowbell,1083.0
my nigga,1083.0
saint patrick's day,1083.0
abc party,1082.0
you can't have your cake and eat it too,1082.0
mexican girls,1080.0
kelly clarkson,1078.0
third wheel,1078.0
severus snape,1078.0
steve jobs,1077.0
magic the gathering,1076.0
chubby chaser,1074.0
oh noes,1074.0
breaking benjamin,1073.0
pink taco,1073.0
hater tots,1073.0
coheed and cambria,1073.0
neuken in de keuken,1073.0
whats good,1072.0
hot box,1071.0
pussy fart,1071.0
mike jones,1070.0
toss your salad,1070.0
canada job,1070.0
rule 35,1070.0
you had me at hello,1070.0
poon tang,1069.0
turkish snowcone,1069.0
wu-tang clan,1069.0
eight ball,1068.0
water polo,1067.0
oh snap,1067.0
ivy league,1067.0
bacardi 151,1067.0
emmy rossum,1067.0
charlie the unicorn,1067.0
mary sue,1066.0
brother from another mother,1064.0
sig ep,1063.0
james bond,1063.0
baltimore ravens,1063.0
1st base,1061.0
cake eater,1059.0
forever 21,1059.0
pet peeve,1058.0
gracie ,1058.0
asian penis,1056.0
a asdfasdfasdf,1055.0
pussy poppin,1055.0
dry sex,1052.0
freak flag,1051.0
sean hannity,1051.0
shit hit the fan,1049.0
biggie smalls,1049.0
headphone syndrome,1049.0
slipped a mickey,1049.0
african american,1049.0
tossed salad,1049.0
concern troll,1048.0
white dragon,1048.0
layman's terms,1048.0
death cab for cutie,1048.0
christmas adam,1047.0
50 facts about women,1045.0
doing a jono,1045.0
axl rose,1045.0
peace out,1043.0
high maintenance,1043.0
c note,1043.0
eye candy,1042.0
king kong,1041.0
hardcore punk,1041.0
beastie boys,1040.0
mobb deep,1040.0
dead ass,1040.0
pum pum,1038.0
a tribe called quest,1038.0
simon cowell,1038.0
judge judy,1037.0
stanford ,1037.0
community college,1037.0
plead the fifth,1037.0
reality tv,1037.0
rico suave,1036.0
mormon murders  the,1036.0
star trek,1036.0
sur 13,1034.0
tip drill,1034.0
the american way,1033.0
alarm shock,1032.0
hard on,1031.0
i could care less,1031.0
and in that moment  i swear we were infinite,1030.0
tossing salad,1030.0
synyster gates,1028.0
trophy wife,1028.0
no mames,1028.0
no drama,1028.0
cruiser spooning,1027.0
roll thick,1027.0
black metal,1027.0
retard strength,1025.0
brown noser,1024.0
get off,1023.0
kate nash,1023.0
xbox live,1021.0
kansas city shuffle,1020.0
trick out,1020.0
jungle book,1020.0
marine corps,1019.0
urbandictionary editors,1018.0
cock tease,1018.0
anne coulter,1018.0
laguna beach,1017.0
silver fox,1017.0
suge knight,1016.0
fuck yo couch,1014.0
a badunkadunk butt,1013.0
techno viking,1013.0
master chief,1013.0
a 'bitch',1010.0
conor oberst,1008.0
pillow biter,1008.0
chinese fire drill,1008.0
bee's knees,1006.0
oli sykes,1005.0
your mum,1005.0
sims 2,1005.0
date rape,1003.0
jelly bracelets,1003.0
cock blocker,1002.0
frying the frog,1001.0
shotgun wedding,1001.0
rule 36,1001.0
ramen noodles,1001.0
road head,1001.0
steak and cheese,1000.0
apple bottoms,1000.0
the matrix,1000.0
facebook surprise,1000.0
vanilla rice,1000.0
super bowl,998.0
chicken butt,998.0
dirty south,997.0
kingdom hearts,997.0
red bull,995.0
alice in chains,995.0
las vegas,994.0
emo chick,994.0
b donka donk,993.0
jeffree star,992.0
dive bar,992.0
karl rove,992.0
pen 15,991.0
national hangover day,991.0
area 51,989.0
get the hell out of dodge,989.0
tummy sticks,988.0
staten island,988.0
heart on your sleeve,988.0
freak punk,987.0
chris crocker,987.0
yard ape,987.0
cotton mouth,987.0
quentin tarantino,987.0
boom goes the dynamite,986.0
don't hate the playa/playette hate the game,985.0
baby batter,985.0
asian driver,985.0
do work,984.0
queens of the stone age,983.0
pussy lips,983.0
for great justice,983.0
man up,981.0
coyote ugly,980.0
fuck off,980.0
fuck face,980.0
natalie portman,980.0
what it do,980.0
orlando bloom,980.0
email bankruptcy,980.0
taliban jack,979.0
manchester united,979.0
wu tang,979.0
weak sauce,979.0
bella swan,977.0
the smiths,977.0
snoo snoo,975.0
pillow talk,975.0
oy vey,973.0
see you next tuesday,973.0
oh shi-,973.0
canadian tuxedo,973.0
lot lizard,972.0
mindless self indulgence,972.0
facebook limbo,971.0
the finger,970.0
alicia keys,970.0
trailer trash,969.0
wet blanket,969.0
ellen degeneres,969.0
cranial rectitis,968.0
west virginia,968.0
mud butt,968.0
sweater girl,968.0
come correct,967.0
moustache ride,967.0
hilary clinton,967.0
jim morrison,967.0
aryan brotherhood,966.0
mall ninja,965.0
damaged goods,964.0
cum slut,964.0
nancy pelosi,961.0
nigger toes,960.0
jon stewart,960.0
ali g,960.0
country boy,959.0
hang out,959.0
turn on,958.0
your mom goes to college,958.0
band camp,958.0
kick it,958.0
popped collar,957.0
p's and q's,955.0
dixie chicks,954.0
coal burner,954.0
in love,954.0
motor boating,953.0
wet back,953.0
shit was so cash,953.0
urban amish,953.0
brian peppers,953.0
mind fuck,952.0
skid mark,951.0
ghetto bird,951.0
hubert cumberdale,951.0
asperger's syndrome,949.0
daily mail,949.0
crazy like a fox,949.0
santa claus,949.0
long island,948.0
ugly duckling syndrome,948.0
say wussup,947.0
tyrone biggums,945.0
the doors,945.0
triton eye,944.0
fred durst,944.0
cutie pie,943.0
daisy dukes,943.0
alex turner,943.0
fuck stick,942.0
bucking bronco,942.0
black eyed peas,941.0
rainbow warrior,941.0
dude bro,941.0
gusset typist,940.0
nigger pregnancy test,940.0
irish cock,939.0
i love lamp,938.0
harlequin girl,937.0
man eater,937.0
eat your heart out,937.0
team fortress 2,936.0
cleavland steamer,936.0
dooney and bourke,936.0
university of michigan,936.0
that's how we roll,934.0
caribou lou,933.0
trent reznor,933.0
monty python,933.0
tit fuck,933.0
new england patriots,933.0
yawn pong,932.0
puzzle butt,932.0
wake n bake,932.0
a bag of smashed assholes,932.0
i am jack's,932.0
hermione granger,929.0
dirty talk,929.0
knocked up,929.0
 ),929.0
adam carolla,929.0
mel gibson,929.0
air force,927.0
kool-aid man,926.0
get a life,925.0
a baboonaphile,925.0
angry video game nerd,924.0
victoria's secret,923.0
chilli dog,921.0
southern belle,920.0
r. kelly,920.0
stud muffin,920.0
candle jack,919.0
smashing pumpkins,919.0
rough sex,918.0
i'm not okay,918.0
grower not a shower,918.0
i like your style,917.0
jack black,917.0
judas priest,916.0
throbbing bicycle,916.0
big mac,916.0
ash ketchum,914.0
manny pacquiao,914.0
arcade fire,914.0
bergen county,914.0
ugg boots,913.0
g unit,913.0
break up,913.0
hot karl,912.0
greaser punk,912.0
house nigger,912.0
burke it,912.0
suicide doors,911.0
hot carl/karl,911.0
international baccalaureate,911.0
gay chicken,911.0
o rly?,911.0
voodoo economics,911.0
emo kids,911.0
three days grace,910.0
turd ferguson,909.0
cleaveland steamer,909.0
sex panther,907.0
peaches and cream,907.0
san jose,907.0
beef curtains,906.0
junk in the trunk,906.0
bill kaulitz,904.0
love box,904.0
good girl,903.0
yippee ki-yay  motherfucker!,903.0
that 70's show,902.0
serj tankian,902.0
first time,901.0
ann arbor,900.0
cell phone,900.0
pillow princess,899.0
boner barrier,899.0
mickey mouse,898.0
dream theater,898.0
super salad,898.0
john kerry,894.0
vida guerra,894.0
puerto rican,893.0
coin purse,893.0
guild wars,892.0
rhythm method,892.0
attachment disorder,891.0
tap that,891.0
oscar bait,890.0
up up down down left right left right b a start,890.0
gwen stefani,890.0
urban outfitters,889.0
roll deep,889.0
vinegar strokes,889.0
wardrobe malfunction,888.0
sonny moore,888.0
channing tatum,887.0
sarah silverman,886.0
rick ross,886.0
bush  george w.,886.0
jump the couch,885.0
skull fuck,885.0
foo fighters,885.0
american history x,884.0
final fantasy,883.0
murdered out,883.0
horror movie rules,883.0
promise ring,881.0
tom felton,881.0
poopy head,880.0
girls gone wild,880.0
george w. smith,879.0
a bitch and a half,879.0
small dick,878.0
dick head,878.0
screaming multiple orgasm on the beach,878.0
ride or die chick,877.0
ap us history,877.0
gentleman and a scholar,877.0
bull dyke,876.0
nice guys finish last,875.0
unrequited love,875.0
sugar mama,875.0
rhode island,875.0
guilty pleasure,875.0
mardy bum,875.0
hit me up,874.0
maynard james keenan,874.0
hot and bothered,873.0
yellow bone,873.0
to each his own,873.0
john legend,873.0
fo shizzle mah nizzle,873.0
just the tip,872.0
birthday suit,871.0
bitch ass,871.0
eating pussy,871.0
jack frost,870.0
new delhi dot,870.0
butt hurt,869.0
half life 2,868.0
olsen twins,868.0
gg no re,867.0
on the rag,867.0
tiny cock,867.0
swamp ninja,866.0
up the irons,866.0
chuck bass,865.0
glasgow kiss,865.0
virginia tech,864.0
hotty toddy,864.0
baby boomer,864.0
cock sucker,863.0
hood rich,863.0
dick move,863.0
rub one out,861.0
hate fuck,861.0
butt plug,861.0
fuck yo couch nigga,861.0
suck my cock,860.0
van halen,860.0
boondock saints,860.0
voulez-vous coucher avec moi ce soir,859.0
femme fatale,858.0
cock-juggling thunder cunt,858.0
niglet bowling,858.0
gangsta lean,858.0
bang bus,858.0
wing it,858.0
going down,858.0
avril lavinge,857.0
thunder thighs,856.0
weird al,855.0
the woodlands,855.0
marky mark,854.0
south korea,853.0
gay card,852.0
chocolate starfish,851.0
rupert grint,850.0
wipe me down,849.0
till lindemann,849.0
new year's,849.0
a bustle in your hedgerow,849.0
dracula in cleats,849.0
boom headshot,849.0
duke nukem,848.0
russell peters,847.0
jack daniels,847.0
porco dio,847.0
pain is weakness leaving the body,846.0
crack whore,846.0
trust fund baby,845.0
candy bandit,845.0
anna nicole smith,844.0
leroy jenkins,844.0
dobre shunka,844.0
peter griffin,844.0
sorry for partying,843.0
porn star,842.0
vanessa hudgens,842.0
safe sex,842.0
loch ness monster,841.0
spooning leads to forking,841.0
je ne sais pas,841.0
university of miami,841.0
self harm,841.0
office space,840.0
new punk,840.0
nigger alarm,840.0
republican abortion,839.0
quiet kid,839.0
prom night,838.0
u mad,838.0
doom buggy,838.0
white man,838.0
giving head,837.0
mushroom stamp,837.0
stay gold  ponyboy...stay gold...,837.0
playing the world's saddest song on the world's smallest violin,837.0
five finger discount,836.0
david tennant,835.0
eat shit and die,834.0
lemon law,834.0
bees knees,833.0
pimp c,833.0
internet tough guy,832.0
diablo 2,832.0
make love,831.0
poo butter,831.0
crotch rocket,831.0
cum guzzler,831.0
latin kings,831.0
life sucks and then you die,831.0
nod of acknowledgement,830.0
ron weasley,830.0
splenda daddy,830.0
bro job,829.0
parade wave,829.0
hoody hoo,829.0
stem the rose,829.0
sum 41,828.0
mr big,828.0
real talk,827.0
be there or be square,827.0
up dog,827.0
ozzy osbourne,827.0
johnny cash,826.0
tupac shakur,826.0
fly naked,825.0
a babe in the woods,825.0
pretty please,824.0
piss flaps,824.0
tyler durden,824.0
kill it with fire,824.0
sexual positions,823.0
jackie chan,823.0
brass monkey,822.0
public enemy,822.0
gun grabber,821.0
prairie dogging,821.0
christian rock,821.0
tap that ass,819.0
pew pew,819.0
nigger please ,819.0
miss south carolina,819.0
not my daughter  you bitch!,818.0
molon labe,818.0
fat joe,817.0
muff diving,817.0
flick the bean,817.0
crystal meth,816.0
what up doe,816.0
tits mcgee,816.0
william beckett,816.0
suck it up,815.0
poke war,814.0
rock out with your cock out,814.0
one piece,812.0
shag band,812.0
godwin's law,812.0
pull out,811.0
italian girls,810.0
roll tide,810.0
georgia tech,809.0
screw the pooch,809.0
hello kitty,809.0
jewish lightning,809.0
camel jockey,808.0
c u next tuesday,808.0
puppy love,808.0
how's tricks?,807.0
calvin and hobbes,807.0
damn skippy,807.0
mitch hedberg,806.0
finger fuck,806.0
roger federer,805.0
audrey hepburn,805.0
pete doherty,805.0
angry penguin,805.0
bill walsh,805.0
dinkin flicka,805.0
ringo starr,804.0
anal beads,804.0
black dick,803.0
zack morris phone,802.0
table shower,802.0
hugh laurie,802.0
man from nantucket,802.0
candy paint,801.0
george w. bitch,801.0
red vs blue,800.0
a cup,799.0
train wreck,799.0
asian women,799.0
hershey squirts,799.0
best buy,798.0
fresh prince,797.0
a - tosser,797.0
asian persuasion,797.0
metal dan,797.0
notorious b.i.g.,796.0
hardcore dancing,795.0
spring broke,795.0
puerto rico,794.0
child molester,794.0
school shooting,794.0
popping the cherry,794.0
nigger ape,794.0
cray cray,793.0
organized stalking,793.0
charlie horse,793.0
blue ball,792.0
ernst & young,792.0
princess peach,792.0
bill hicks,791.0
johns hopkins,789.0
chuck e. cheese,789.0
tyra banks,788.0
nigga stole my bike!,788.0
emo hair,788.0
justin timberlake,788.0
eye fuck,787.0
providence college,787.0
old greg,786.0
pope benedict xvi,786.0
eifel tower,785.0
batty boy,785.0
shower or grower,785.0
lesbian porn,785.0
martha stewart,785.0
around the world,784.0
rolling stones,784.0
word is born,784.0
noel fielding,783.0
cold turkey,783.0
butterfly kisses,782.0
adriana lima,782.0
party pooper,781.0
davey havok,781.0
swagger jacker,780.0
peanut butter jelly time,780.0
granny panties,779.0
danger wank,778.0
cannibal corpse,777.0
female actor,777.0
chinese food,777.0
man in the boat,776.0
young jeezy,776.0
flop sweat,776.0
ipod touch,776.0
420 friendly,776.0
game or lame,776.0
pipe dream,774.0
a bay bay,773.0
pussy juice cocktail,773.0
i am error,773.0
alaskan snow dragon,772.0
quinnipiac university,772.0
layne staley,772.0
eat pussy,771.0
fuck all,771.0
facebook official,771.0
iron my shirt  bitch,771.0
dimebag darrell,769.0
bow chicka wow wow,769.0
jerking off,769.0
ignorance is bliss,768.0
lucky pierre,768.0
che guevara,768.0
dick fliss,768.0
trap star,768.0
small penis,768.0
ebaums world,767.0
jerry springer,767.0
fo sheezy,767.0
buffy the vampire slayer,767.0
soy un perdedor,766.0
crank dat ,766.0
ur mom,766.0
allah ackbar,766.0
william and mary,765.0
shot caller,765.0
love jones,765.0
mosh pit,764.0
big suzy,764.0
suicide wank,764.0
hoochie mama,763.0
aussiball rules,763.0
purple kush,762.0
face sitting,762.0
samuel l. jackson,761.0
eric clapton,761.0
cross faded,760.0
leonardo dicaprio,760.0
triple beam,759.0
red bone,759.0
pot brownies,759.0
makeup sex,758.0
white supremacy,758.0
sneaky castro,758.0
emo fag,757.0
the penis game,757.0
folk nation,757.0
take the l,757.0
i don't give a shit,757.0
fart smeller,756.0
desert eagle,756.0
mom jeans,756.0
charlie scene,755.0
geeked up,755.0
soup nazi,755.0
hockey players,753.0
motley crue,753.0
rick roll'd,753.0
greek sex,753.0
push back,753.0
american football,753.0
cuddle buddy,752.0
flicking the bean,752.0
fluffy bunny,752.0
conspiracy theory,752.0
dio porco,752.0
ass pirate,752.0
stay shy,752.0
forget about it,752.0
jager bomb,751.0
bubble guts,751.0
tire kicker,751.0
kappa kappa gamma,751.0
piss off,751.0
thrash metal,750.0
does a bear shit in the woods?,750.0
home slice,750.0
aaron peckham,749.0
le sigh,749.0
pools closed,748.0
cry me a river,748.0
backstreet boys,748.0
stretch action,748.0
i love you but i'm not in love with you,748.0
nigger alert,747.0
8th grader,747.0
richard dawkins,747.0
power metal,747.0
marilyn monroe,745.0
ass hole,745.0
zac efron,745.0
blue pill,744.0
the offspring,744.0
health class,744.0
bill cosby,744.0
fuck yeah,743.0
the onion,743.0
ni hao,743.0
the used,743.0
yo mama,743.0
blow me,742.0
f bomb,742.0
cao ni ma,741.0
back door sluts 9,740.0
cunning linguist,740.0
whatever  i do what i want!,740.0
i'd rather be judged by 12 than carried by 6,740.0
bitch tits,739.0
sixth base,739.0
method man,739.0
lan party,739.0
sod off,738.0
army alphabet,738.0
jared leto,738.0
bass guitar,737.0
kramer  cosmo,737.0
billie joe armstrong,737.0
kicking ass and taking names,736.0
cuddy buddy,736.0
optimus prime,736.0
classic rock,736.0
university of chicago,736.0
cum shot,735.0
ice cream,735.0
harlem shake,735.0
blue falcon,735.0
tool shed,734.0
streetlight manifesto,734.0
andre nickatina,734.0
daisy chain,734.0
man cold,734.0
bone thugs,734.0
i'm not racist  but . . .,734.0
dr. rockso,733.0
indiana jones,733.0
elephant walk,733.0
the rev,732.0
nailed it,731.0
new england,731.0
dumb blonde,730.0
big jock knew,730.0
super bowl monday,729.0
bad juju,729.0
man's man,729.0
the wire,729.0
potato withdrawal,729.0
drag queen,728.0
sexy time,728.0
uc berkeley,727.0
google drift,727.0
fan service,727.0
black power,727.0
guns n' roses,727.0
gucci mane,726.0
ralph nader,725.0
dean winchester,725.0
thizz face,725.0
female orgasm,725.0
the pirate bay,724.0
in flames,724.0
the gooch,724.0
strung out,724.0
bix nood,724.0
tony montana,723.0
ice queen,723.0
key party,723.0
ray toro,723.0
nuff said,723.0
blumpkin backfire,723.0
tree fitty,723.0
hot coffee,722.0
head shop,722.0
douche nozzle,721.0
get some,721.0
al qaeda,720.0
marijuana addiction,720.0
pot calling the kettle black,720.0
trippin balls,720.0
el salvador,720.0
negative nancy,719.0
struggle buggle,718.0
king of the hill,718.0
jennifer lopez,718.0
the libertines,718.0
swag (s.w.a.g.),717.0
i like pie,717.0
backpack rapper,716.0
pimp's prayer,716.0
food coma,716.0
rage quit,716.0
fuck that noise,715.0
jay leno,715.0
double entendre,714.0
pussy on a pedestal,714.0
moo point,714.0
your gay,714.0
nigger be good stick,714.0
chinese dick,713.0
emo person,713.0
lambda phi epsilon,713.0
child porn,713.0
dope fiend,713.0
birthday sex,712.0
easter egg,712.0
beast mode,712.0
native american,712.0
stay gold,711.0
facebook whore,711.0
alabama hotpocket,711.0
ya mum,711.0
brett favre,710.0
je ne sais quoi,710.0
battlestar galactica,710.0
mike tyson,709.0
chubby monday,709.0
drop the soap,709.0
surrey jack,709.0
lol wut,708.0
cheese it,708.0
tina fey,708.0
7 minutes in heaven,708.0
top notch,707.0
cum bucket,707.0
bedroom eyes,707.0
nip slip,707.0
backhanded compliment,707.0
san andreas,707.0
nintendo 64,706.0
oj simpson's password,706.0
kiki kannibal,706.0
fps doug,706.0
spank the monkey,705.0
the goat,704.0
run dmc,704.0
pineapple express,704.0
lady killer,704.0
everything's coming up milhouse,704.0
bob dylan,704.0
give head,704.0
je t'aime,704.0
bam margera,703.0
dingle berry,703.0
bad religion,703.0
zacky vengeance,703.0
metal head,703.0
marlboro reds,703.0
nigga  please,702.0
thought bubble,702.0
australian kiss,701.0
skid marks,701.0
big up,701.0
quabbing a twab,700.0
popeye point,700.0
neville longbottom,700.0
should of,699.0
additional pylons,699.0
down low,699.0
alaskan fire dragon,699.0
d boy,698.0
fur dog,698.0
bo burnham,698.0
green crack,698.0
peter north,698.0
snow ball,697.0
alex jones,697.0
come on,696.0
zombie jesus day,696.0
half a virgin,696.0
butter bar,695.0
tig ol' bitties,695.0
cowboy bebop,695.0
label whore,695.0
yippee ki-yay,695.0
menage a trois,695.0
nigger aid,694.0
top gear,694.0
baby cakes,693.0
flight of the conchords,693.0
roast beef,693.0
mao zedong,693.0
grateful dead,693.0
guinea pig,692.0
fat bastard,692.0
diddy bop,692.0
back to the future,692.0
elder scrolls,691.0
i'm rick james  bitch,691.0
emo punk,691.0
black girls,691.0
house party weekend,690.0
bill maher,690.0
jedi mind tricks,690.0
rachael ray,690.0
school dance,690.0
confederate flag,689.0
cloud nine,689.0
private school,689.0
jai guru deva om,689.0
salad tossing,689.0
